id,discurso,nome,siglaPartido,siglaUf
3602106,"E o pior de tudo é o discurso, em nome da defesa de uma suposta democracia. A minha pergunta aqui é: ""como é que há democracia sem liberdade de se expressar? Como é que há democracia se a pessoa não pode ser livre para fazer críticas?"" Eu sou Deputada Federal, eu sou criticada o dia inteiro. As pessoas entram, criticam, está errado isso, não concordo com aquilo, odiei o que você fez aqui, não gostei do seu voto. A crítica faz com que nós melhoremos. Nós não podemos ter seres intocáveis e não sujeitos a críticas. E a censura está se estendendo a Parlamentares, está se estendendo à imprensa. O que estão fazendo com a imprensa? Estão calando a imprensa, perseguindo a imprensa.",ADRIANA_VENTURA,NOVO,SP
3602093,"Nós precisamos reagir. E uma coisa que eu quero dizer. Nós estamos falando de uma instituição, ou melhor, nós estamos falando de um Ministro de uma instituição que tem um papel essencial na nossa República, o de equilíbrio dos Poderes. Isso não pode ser feito dessa maneira. E esta Casa tem que dar uma resposta. Por que? É pela liberdade da expressão, garantida no artigo 220 da nossa Constituição, que a democracia corrige os seus erros, inclusive esse que está sendo feito aqui. Então, se algum Ministro do Supremo Tribunal comete um erro, é a liberdade de expressão que corrige isso.",ADRIANA_VENTURA,NOVO,SP
3602093,,ADRIANA_VENTURA,NOVO,SP
3602093,"Nós estamos falando que estamos sendo censurados, censurados, e não venham com esse discurso fácil falando de desobediência à ordem judicial. É claro que quem desobedece à ordem judicial tem que ser punido, é claro que quem comete abuso já tem instrumento na lei o suficiente. Agora, o que não dá é para termos um Supremo Tribunal Federal ativista, querendo legislar e não cumprindo o seu papel, que é defender o artigo 220 da Constituição. É isso o que não dá, porque o povo vai ser calado, e nós vamos ter que responder para isso.",ADRIANA_VENTURA,NOVO,SP
3602093,"E eu fico realmente muito incomodada ao ver Parlamentares defenderem censura. Nós não podemos ser censurados. Hoje pode ser o lado de cá, mas amanhã vai ser o lado de lá. A imprensa tem que se incomodar, porque tem muitos jornalistas sendo censurados; hoje podem ser eles, amanhã serão vocês. Essa defesa é de todos nós.",ADRIANA_VENTURA,NOVO,SP
3602093,"E meu outro apelo aqui, Sr. Presidente, já que eu já fui clara que não há democracia sem liberdade, é falar que nós precisamos votar o fim do foro privilegiado, porque o equilíbrio dos Poderes está seriamente ameaçado. Nós temos uma PEC engavetada há 5 anos, pronta para se votar no Plenário em uma tarde para tirar o Senado de uma situação de estar refém de um Supremo Tribunal Federal. Nós precisamos tirar isso e dar equilíbrio entre os Poderes. Nós precisamos votar a PEC do fim do foro urgentemente, porque a democracia merece isso. A democracia merece ter liberdade, ter liberdade de expressão, a democracia merece ser corrigida. E, para isso, qualquer autoridade precisa ser criticada, precisa ser colocada no devido lugar. Eu sou colocada no devido lugar e sou criticada. E isso faz bem para o meu mandato. E eu acho que toda autoridade, todo agente público tem que estar sujeito a isso também.",ADRIANA_VENTURA,NOVO,SP
3602093,"Obrigada, Sr. presidente.",ADRIANA_VENTURA,NOVO,SP
3602108,"- Por favor, a próxima inscrição é a da Erika Hilton; depois, Deputado Alfredo Gaspar e Deputado Saullo Vianna.",POMPEO_DE_MATTOS,PDT,RS
3602108,"Concedo 1 minuto ao Deputado Bibo Nunes, no microfone de apartes.",POMPEO_DE_MATTOS,PDT,RS
3602095,"- Grato, digníssimo Sr. Presidente, Deputado Pompeu de Matos.",BIBO_NUNES,PL,RS
3602095,"Eu estou a dizer o seguinte: há pessoas que não saíram ainda da Idade Média, e nós estamos na ""Idade Mídia"". Entenderam? Há retrógrados que continuam na Idade Média, e nós estamos na ""Idade Mídia"". Então, na mídia, o mundo todo é um só. Todos têm liberdade de expressão.",BIBO_NUNES,PL,RS
3602144,"Quando um homem consagrado como Elon Musk, um democrata, expressa sua opinião e vai demonstrar muitas provas, quem tem um pouco de espírito ditatorial se ofende. Mas fiquem sabendo que estamos agora na ""Idade Mídia"" e os que estão na Idade Média estarão sendo jogados no esquecimento da humanidade.",BIBO_NUNES,PL,RS
3602147,"- Muito obrigado, Deputado Bibo Nunes.",POMPEO_DE_MATTOS,PDT,RS
3602147,A próxima inscrição é da Deputada Erika Hilton.,POMPEO_DE_MATTOS,PDT,RS
3602147,"Iminente Líder, V.Exa. tem a palavra para uma Comunicação de Liderança, pelo PDT, pelo tempo regimental.",POMPEO_DE_MATTOS,PDT,RS
3602145,"- Obrigada, Presidente.",ERIKA_HILTON,PSOL,SP
3602145,"Presidente, venho a esta tribuna agora para dizer da minha preocupação com algo que deve acontecer nos próximos minutos neste plenário, que é a apreciação da prisão do Deputado Chiquinho Brazão. Presidente, este é um caso que está sem resposta há 6 anos, a execução brutal de uma Vereadora no Rio de Janeiro, no qual há fortes indícios de que um Deputado desta Casa tem envolvimentos claros e profundos.",ERIKA_HILTON,PSOL,SP
3602145,"Esta Casa não pode fazer apreciação de um debate sério como esse sem respeitar os trâmites regimentais. Nós precisamos discutir a questão com profundidade e com seriedade, porque esta é a resposta que o povo brasileiro e a democracia vêm esperando há tanto tempo desde que o corpo de Marielle foi tombado. Nós não podemos fazer esse trâmite de forma acelerada e sem garantir os tempos mínimos de debate, de discussão. Nós precisamos aprofundar e escancarar para a sociedade brasileira qualquer tipo de dúvida que possa estar colocada na esteira dessa discussão.",ERIKA_HILTON,PSOL,SP
3602145,"Presidente, esse não é um caso qualquer e não pode ser tratado como um caso qualquer. Não pode ser colocado em comparação com outros casos que já foram julgados e tratados no plenário desta Casa. Nós estamos falando de um crime bárbaro. Nós estamos falando de um crime que envolve milícia, Poder Legislativo, instituições, pessoas da segurança pública. Nós precisamos esgotar o máximo desta discussão. Para isso, precisamos de tempo de debate. Para isso, precisamos expor as nossas ideias. Para isso, precisamos expor os acúmulos que nossas equipes técnico-jurídicas fizeram ao longo dessa discussão.",ERIKA_HILTON,PSOL,SP
3602145,"É inaceitável e intolerável que façamos esse debate de forma acelerada, que não façamos esse debate com a preciosidade do tempo e com a delicadeza de que ele precisa!",ERIKA_HILTON,PSOL,SP
3602145,"Por isso, Sr. Presidente, venho a essa tribuna fazer este registro e apelar aos Líderes para que olhem com atenção, com respeito, com seriedade o que será tratado aqui hoje, que não permitam que o Regimento seja atropelado, que não permitam que tomemos uma decisão importante que deve ser, sim, pela manutenção da prisão deste Deputado, sem os tempos assegurados para as discussões que são necessárias.",ERIKA_HILTON,PSOL,SP
3602120,"Este é um debate sério, um debate profundo. A imprensa brasileira, a sociedade civil, o Brasil neste momento estão com os olhos colocados neste Parlamento e nós temos a responsabilidade, mais do que a responsabilidade, nós temos o dever de fazer essa discussão com a seriedade profunda que ela exige e merece, o dever de conseguir expor aquilo que precisa ser exposto. Precisamos que os Deputados sejam colocados aqui para votar.",ERIKA_HILTON,PSOL,SP
3602120,Chama-me chama a atenção que nós não tenhamos sequer efeito administrativo numa votação tão importante como essa.,ERIKA_HILTON,PSOL,SP
3602120,"Presidente, este é um dia importante para a democracia brasileira, não é um dia importante apenas para o PSOL. É um dia importante para o Brasil. É um dia importante para a Justiça. É uma fenda que se abre num caso tão cruel e bárbaro como este e o Parlamento precisa ter seriedade e compromisso na resposta desse caso.",ERIKA_HILTON,PSOL,SP
3602120,"Presidente, solicito que coloque o meu discurso no programa A Voz do Brasil, por gentileza.",ERIKA_HILTON,PSOL,SP
3602120,Obrigada.,ERIKA_HILTON,PSOL,SP
3602121,"- Muito obrigado, Deputada Érica Hilton.",POMPEO_DE_MATTOS,PDT,RS
3602121,A Mesa acata a solicitação de V. Exª. para a divulgação no programa A Voz do Brasil e nos meios de comunicação social da Casa.,POMPEO_DE_MATTOS,PDT,RS
3602121,"Deputado Alfredo Gaspar, União Brasil, de Alagoas, teve paciência, resiliência, como sempre muita inteligência.",POMPEO_DE_MATTOS,PDT,RS
3602121,"Obrigado, Deputado Alfredo Gaspar.",POMPEO_DE_MATTOS,PDT,RS
3602121,"Tem a palavra, V. Exª, para a sua manifestação.",POMPEO_DE_MATTOS,PDT,RS
3602122,"- Presidente, em nome de V. Exª, quero saudar todos os Srs. Deputados.",ALFREDO_GASPAR,UNIÃO,AL
3602122,"Hoje, esta Casa tem que falar de crime organizado e ontem o Ministério Público do Estado de São Paulo deflagrou uma operação que precisa ser elogiada nesta tribuna.",ALFREDO_GASPAR,UNIÃO,AL
3602122,"Olha quem esta operação atingiu. Atingiu as empresas de ônibus que hoje têm na sua direção integrantes do crime organizado. Mas elas não agiram sozinhas. Durante pouco tempo, arrecadaram quase 1 bilhão de reais.",ALFREDO_GASPAR,UNIÃO,AL
3602122,"Todo esse artifício teve alguém fazendo essa engenharia. E olha quem é. O contador do filho do Presidente da República, o Lulinha.",ALFREDO_GASPAR,UNIÃO,AL
3602122,"Parabéns, senhor contador! O senhor que tem organizado a contabilidade do crime organizado nas empresas de ônibus do PCC, tem cuidado também das empresas do filho do Presidente da República, Lula. E mais do que isso, o senhor fez durante 3 anos o imposto do atual Presidente da República.",ALFREDO_GASPAR,UNIÃO,AL
3602122,Isso é uma conexão clara que nós precisamos passar este País a limpo.,ALFREDO_GASPAR,UNIÃO,AL
3602122,"Quero aproveitar para dizer também ao STF: ""STF, está na hora de desconsiderar prerrogativas de qualquer agente público e colocar na cadeia os grandes corruptos desta Nação"".",ALFREDO_GASPAR,UNIÃO,AL
3602122,"Quero fazer um apelo ao PSOL. O PSOL, que teve um Deputado que votou a favor de uma criminosa chamada Deputada Flordelis, que se redima, que hoje venha a esta Casa e pratique um voto de justiça.",ALFREDO_GASPAR,UNIÃO,AL
3602100,"Deputado do PSOL, V.Exa. que botou a mão na cabeça de uma Deputada criminosa, V.Exa. que votou a favor de Flordelis, nesta Casa, hoje, V.Exa. tem a oportunidade de se redimir. V.Exa., Deputado do PSOL, que não teve coragem de dizer sim ou não na votação da cassação da Flordelis, hoje, mostre a sua cara.",ALFREDO_GASPAR,UNIÃO,AL
3602100,"Por isso, Sr. Presidente, hoje é dia de tratar do crime organizado. E nada melhor do que a Polícia Federal botar na cadeia o contador do Presidente da República, que tem feito uma contabilidade milionária para o PCC. Isso é uma vergonha para o País!",ALFREDO_GASPAR,UNIÃO,AL
3602109,"- Muito obrigado, Deputado Alfredo Gaspar.",POMPEO_DE_MATTOS,PDT,RS
3602109,"Eu quero conceder a palavra, por 1 minuto, pelo microfone de aparte, ao Deputado Luciano Azevedo.",POMPEO_DE_MATTOS,PDT,RS
3602109,Tem a palavra V.Exa.,POMPEO_DE_MATTOS,PDT,RS
3602101,"- Presidente, minha saudação a todos.",LUCIANO_AZEVEDO,PSD,RS
3602101,"Eu queria registrar aqui, Presidente, com muita alegria, a presença e a visita aqui, à Câmara dos Deputados, do Presidente da Câmara de Vereadores de Passo Fundo, maior e mais importante cidade do norte do Rio Grande do Sul, cidade onde eu fui Prefeito por duas vezes, o Presidente Saul Spinellii, que está aqui em Brasília tratando de assuntos importantes para Passo Fundo. Já esteve em audiência hoje, com o Ministro Márcio França; amanhã estará com o Vice-Presidente Geraldo Alckmin.",LUCIANO_AZEVEDO,PSD,RS
3602101,"Então, é uma visita importante do Presidente da Câmara de Passo Fundo, nossa terra, aqui aos órgãos do Governo Federal e, especialmente, neste momento, ao plenário da Câmara dos Deputados.",LUCIANO_AZEVEDO,PSD,RS
3602101,"Seja muito bem-vindo, Presidente Saul Spinellii, à Câmara dos Deputados!",LUCIANO_AZEVEDO,PSD,RS
3602101,"Obrigado, Presidente.",LUCIANO_AZEVEDO,PSD,RS
3602119,"- Muito obrigado, Deputado Luciano Azevedo.",POMPEO_DE_MATTOS,PDT,RS
3602119,"Seja bem-vindo o seu convidado, Deputado Luciano Azevedo.",POMPEO_DE_MATTOS,PDT,RS
3602119,"V.Exa. está muito bem representado pelo Deputado Luciano Azevedo, aqui no Parlamento, Spinellii.",POMPEO_DE_MATTOS,PDT,RS
3602119,"A próxima inscrição é do Deputado Saullo Vianna. Antes, porém, concedo 1 minuto, pelo microfone de aparte, à Deputada Meire Serafim.",POMPEO_DE_MATTOS,PDT,RS
3602119,Tem a palavra V.Exa.,POMPEO_DE_MATTOS,PDT,RS
3602102,"- Quero registrar a presença, aqui no plenário, do nosso Deputado Estadual Gilberto Lira, do Acre, do nosso Secretário do Meio Ambiente, Juza Bispo, e do Prefeito de Sena Madureira, Mazinho Serafim.",MEIRE_SERAFIM,UNIÃO,AC
3602102,Sejam todos bem-vindos à Casa do Povo.,MEIRE_SERAFIM,UNIÃO,AC
3602102,,MEIRE_SERAFIM,UNIÃO,AC
3602146,- Muito obrigado.,POMPEO_DE_MATTOS,PDT,RS
3602146,"Deputado Saullo Vianna, do União do Amazonas, tem a palavra V.Exa., eminente Líder.",POMPEO_DE_MATTOS,PDT,RS
3602103,"- Obrigado, Sr. Presidente. Boa noite. Boa noite a todos os colegas Deputados, a todos que nos assistem ou nos ouvem pelos canais de comunicação da Câmara Federal.",SAULLO_VIANNA,UNIÃO,AM
3602103,"Presidente, venho hoje, aqui, para falar de um projeto muito importante para o meu Estado, o Estado do Amazonas, e também muito importante para o Brasil. Nesta semana, agora, foi dada a licença ambiental para a instalação do projeto de potássio, extração de potássio no Município de Autazes, no Estado Amazonas, Região Metropolitana da cidade de Manaus.",SAULLO_VIANNA,UNIÃO,AM
3602103,"Esse projeto já tem 15 anos que está travado por conta de licenciamento ambiental. O potássio é a principal matéria-prima para a produção de fertilizantes. Com isso, o Estado do Amazonas será o maior produtor de potássio do Brasil. Com essa extração que vai ser feita lá no Estado do Amazonas, nós vamos atender 20% da demanda nacional. Hoje, o Brasil importa 95% do que é usado na sua produção local. Então, isso é algo significativo para o Amazonas e para o Brasil.",SAULLO_VIANNA,UNIÃO,AM
3602123,"Nesse investimento, nós estamos falando de um montante de 2,5 bilhões de dólares, ao longo de toda a implantação do projeto nessa primeira fase. Para a obra em si, serão gerados 2,6 mil empregos diretos e indiretos, ao longo de 4,5 anos de obras somente. Depois, na época da operação dessa extração, serão gerados 16 mil empregos diretos e indiretos. Também, 80% dessas vagas de emprego serão ofertadas para a mão de obra local. Ou seja, isso muda a perspectiva da cidade de Autazes, e, claro, também do Estado do Amazonas.",SAULLO_VIANNA,UNIÃO,AM
3602123,"No total da operação, nós estamos falando de 23 anos de exploração do projeto do potássio na cidade de Autazes. Juntamente com a obra e com a operação da extração, a Potássio do Brasil, empresa detentora da concessão dessa exploração, irá também fazer a construção de uma linha de transmissão de energia de 165 quilômetros somente para a planta de exploração. Isso vai beneficiar tanto a cidade de Autazes como as comunidades próximas. Também será construída uma estrada de 12 quilômetros que passará pelas comunidades da Vila do Urucurituba e do Lago de Soares. Com toda a certeza, isso vai beneficiar muito a cidade, vai beneficiar muito as comunidades próximas.",SAULLO_VIANNA,UNIÃO,AM
3602123,"Também será construído um porto, para que tudo o que for extraído possa sair da cidade de Autazes. Essa é uma grande obra, que muda a perspectiva do Estado do Amazonas nos próximos anos. Hoje, nós temos como única e principal matriz econômica a Zona Franca de Manaus. Com essa obra, começa a haver a diversificação da economia do Estado do Amazonas com o início da implantação do projeto do potássio no Município de Autazes e da operação nos próximos 4 anos, assim que a obra estiver pronta. Isso é algo significativo para o Brasil e é significativo, principalmente, para o Estado do Amazonas.",SAULLO_VIANNA,UNIÃO,AM
3602123,"Obrigado, Presidente.",SAULLO_VIANNA,UNIÃO,AM
3602123,Boa noite a todos.,SAULLO_VIANNA,UNIÃO,AM
3602124,"- Muito obrigado, Deputado Saullo Vianna.",POMPEO_DE_MATTOS,PDT,RS
3602124,A próxima inscrição é a do Deputado Tarcísio Motta.,POMPEO_DE_MATTOS,PDT,RS
3602124,"Enquanto S.Exa. se dirige à tribuna, quero conceder 1 minuto no microfone de aparte ao Deputado Zucco e ao Deputado Bibo Nunes.",POMPEO_DE_MATTOS,PDT,RS
3602124,"V.Exas. decidam quem falará, pois vejo que trata-se de uma saudação muito importante.",POMPEO_DE_MATTOS,PDT,RS
3602125,"- Por favor, Presidente, permita-me usar a palavra.",ZUCCO,PL,RS
3602125,"Quero saudar hoje a presença da nossa suplente de Deputada Estadual Camila Nunes, filha do nosso grande Deputado Federal Bibo Nunes. Então, fica aqui também essa lembrança de que precisamos mostrar os jovens de direita. E a Camila, como uma figura importantíssima no cenário gaúcho, está aqui hoje para prestigiar a nossa audiência.",ZUCCO,PL,RS
3602131,"- Deputado Bibo, V.Exa. tem a palavra por 1 minuto.",POMPEO_DE_MATTOS,PDT,RS
3602116,"- Nobre Presidente Pompeo, meu querido colega Zucco, fico muito feliz pelas homenagens e digo que a juventude tem que ocupar espaço na política, principalmente as mulheres, porque quando as mulheres forem maioria na política, nós teremos uma política mais séria, uma política mais dinâmica, uma política mais respeitada.",BIBO_NUNES,PL,RS
3602116,"A minha filha, a Camila, é a 1ª suplente à Deputada Estadual pelo PL — faltaram 168 votos — e em breve vai ser eleger, porque está plantando e vai colher. Ela é uma força que luta com convicção e luta pela causa.",BIBO_NUNES,PL,RS
3602116,"Muito obrigado. É uma grande honra, nobre Presidente Pompeo.",BIBO_NUNES,PL,RS
3602117,- Tem a palavra o Deputado Tarcísio Motta.,ARTHUR_LIRA,PP,AL
3602118,"- Muito obrigado, Sr. Presidente.",TARCÍSIO_MOTTA,PSOL,RJ
3602118,"Marielle, uma de nós, foi uma Parlamentar assassinada por suas ideias. E aqueles que tramaram o assassinato da Marielle tinham por objetivo incutir medo em todos aqueles que enfrentaram ao longo do tempo as milícias no Estado do Rio de Janeiro, que ousaram enfrentar os interesses políticos e econômicos das milícias no Rio de Janeiro. Essa é a motivação. E, além da motivação, entendemos que esses criminosos estavam dentro do aparelho de Estado: um conselheiro do Tribunal de Contas, um ex-chefe da Polícia Civil, um ex-secretário e Deputado Federal.",TARCÍSIO_MOTTA,PSOL,RJ
3602118,"Portanto, a manutenção da prisão de Chiquinho Brazão tem todo sentido, porque lá estão os elementos do crime em flagrante, de organização criminosa. Lá estão os elementos de afastamento da fiança por conta das razões que levaram à prisão preventiva e lá está a questão de que a manutenção da prisão é para garantir que a investigação siga sem influências. Na verdade, garantir não, mas ao menos diminuir, porque a milícia segue lá no aparelho de Estado, segue com postos de poder, segue fazendo lobby aqui nesta Câmara dos Deputados, e isso nós vamos denunciar.",TARCÍSIO_MOTTA,PSOL,RJ
3602118,"Aqueles que hoje se escondem atrás de filigranas jurídicas para soltar, relaxar a prisão de Chiquinho Brazão, que foi determinada não por um juiz, mas por uma turma inteira em unanimidade do STF, esses — e o painel há de mostrar isso — definitivamente são amigos da milícia, homenageiam a milícia, nomeiam milicianos nos seus gabinetes. E é disso que trata a votação que traremos aqui hoje.",TARCÍSIO_MOTTA,PSOL,RJ
3602118,"Eu ouvi muita coisa ao longo desta semana, ouvi muita tentativa de narrativa para colocar questões que não são importantes e, hoje, várias vezes, ouvi o nome de um ex-Deputado que foi preso e que teve sua prisão mantida aqui. Mas o tempo inteiro eles diziam: ""Eu não sou favorável a bandido"". E, sim, esse Deputado é aquele que quebrou a placa de Marielle, que tripudiou sobre a morte de Marielle, é daqueles que não têm o mínimo respeito. E aí dizem que uma hora chegará para cada um de nós. Não podemos falar porque teremos medo de nossas vidas. É isso que nós precisamos entender. Marielle é uma de nós.",TARCÍSIO_MOTTA,PSOL,RJ
3602118,Justiça por Marielle e Anderson!,TARCÍSIO_MOTTA,PSOL,RJ
3602127,"- Como última oradora, tem a palavra a Deputada Erika Kokay.",ARTHUR_LIRA,PP,AL
3602128,"- Marielle, uma de nós. Começo como terminou o Deputado Tarcísio.",ERIKA_KOKAY,PT,DF
3602128,Marielle foi brutalmente assassinada e Marielle faz com que nós nos posicionemos a favor da justiça.,ERIKA_KOKAY,PT,DF
3602128,"Nós temos uma pessoa que, ao que tudo indica, foi mandante do assassinato de Marielle. Ela que está presa, e está presa de forma absolutamente pertinente, por obstrução de justiça — obstrução de justiça. Liberar essa pessoa, soltar essa pessoa é dizer que ela pode continuar fazendo toda sorte de articulações para que a justiça não caminhe.",ERIKA_KOKAY,PT,DF
3602128,"A Polícia Federal tem vasto material que indica esta obstrução de justiça. Mas não é só isso. A delação de um dos que executaram o próprio assassinato diz que houve a garantia, por parte dos irmãos Brazão, de que eles não seriam punidos, porque havia uma mancomunação com setores do Estado. Portanto, ele está preso por obstrução de justiça, um crime que é um flagrante continuado.",ERIKA_KOKAY,PT,DF
3602128,"Mas também está preso por organização criminosa, por uma relação criminosa com os subterrâneos do Rio de Janeiro e deste País. Por isso, não há que se ter qualquer tipo de vacilo na manutenção desta prisão, para que o processo judicial possa ocorrer sem qualquer tipo de interferência; para que o crime organizado não se fortaleça.",ERIKA_KOKAY,PT,DF
3602128,"E há uma jurisprudência farta do Supremo Tribunal Federal dobre este tipo de prisão preventiva ser inafiançável. Pagar uma fiança e soltar alguém que está obstruindo a justiça, isso não é admissível. Por isso, também é crime inafiançável.",ERIKA_KOKAY,PT,DF
3602128,"Esses que ostentam a Constituição e querem sujar a Constituição brasileira são os mesmos que estimularam o golpe, são os mesmos que homenageiam aqueles ligados a milícias, são os que têm relações que não podem ser ditas — relações criminosas.",ERIKA_KOKAY,PT,DF
3602128,"Por isso, diria eu, para defender a Constituição, é preciso manter a prisão do Parlamentar que está obstruindo a justiça, que, ao que tudo indica, é mandante do assassinato de Marielle, porque Marielle, disse bem o Deputado Tarcísio Motta, é uma de nós.",ERIKA_KOKAY,PT,DF
3602128,"Marielle, Marielle. Por ela, por ela e por Anderson, nós vamos aqui nos posicionar pela manutenção...",ERIKA_KOKAY,PT,DF
3602138,- A lista de presença registra o comparecimento de 421 Senhoras Deputadas e Senhores Deputados.,ARTHUR_LIRA,PP,AL
3602138,Passa-se à Ordem do Dia.,ARTHUR_LIRA,PP,AL
3602181,"Eu queria a atenção da Casa, dos presentes, para ler o rito que vai ser usado na sessão de hoje.",ARTHUR_LIRA,PP,AL
3602181,"Trata-se de proposição com curso próprio, nos termos dos arts. 131 e 251 do Regimento Interno da Câmara dos Deputados.",ARTHUR_LIRA,PP,AL
3602181,"Considerando que, nos precedentes dos Deputados Wilson Santiago e Daniel Silveira, apreciados por meio das Comunicações de Medida Cautelar nº 1, de 2020, e nº 1, de 2021, respectivamente, a Comissão de Constituição e Justiça e de Cidadania, à época dos dois fatos, ainda não havia sido instalada;",ARTHUR_LIRA,PP,AL
3602181,"Considerando que se trata de matéria atinente à liberdade de Parlamentar, disciplinada, por analogia, pelo Código de Processo Penal, cuja decisão constitui matéria de foro íntimo;",ARTHUR_LIRA,PP,AL
3602181,"Considerando que a matéria da presente comunicação de medida cautelar foi exaustivamente discutida pela Comissão de Constituição e Justiça e de Cidadania, tendo inclusive sido objeto de pedido de vista;",ARTHUR_LIRA,PP,AL
3602181,"Considerando que o art. 251 do Regimento Interno da Câmara dos Deputados, que disciplina a apreciação das comunicações da CMS não faz qualquer menção à discussão em plenário, mas tão somente à aprovação de parecer pela CCJC, inciso I, inclusão na Ordem do Dia do plenário, inciso III, e na sequência do resultado da votação, inciso IV;",ARTHUR_LIRA,PP,AL
3602181,"Considerando que, nos mencionados precedentes, o tempo de votação foi, respectivamente, de 20 minutos no caso do Deputado Wilson Santiago e de 43 minutos no caso do Deputado Daniel Silveira;",ARTHUR_LIRA,PP,AL
3602181,Esta Presidência passa a definir o rito de apreciação da presente comunicação de medida cautelar.,ARTHUR_LIRA,PP,AL
3602180,"Será franqueada a palavra ao Relator da matéria na CCJC, o Deputado Darci de Matos, pelo tempo necessário para a leitura do parecer.",ARTHUR_LIRA,PP,AL
3602180,"Será concedida a palavra ao Sr. Cleber Lopes, advogado do Deputado Chiquinho Brazão, por 15 minutos, e, finalmente, ao próprio Deputado, caso queira, pelo mesmo prazo.",ARTHUR_LIRA,PP,AL
3602180,Será iniciada a orientação de bancadas pelo prazo improrrogável de 1 minuto a cada Líder que deseje orientar.,ARTHUR_LIRA,PP,AL
3602180,"Concomitantemente, será aberta a votação nominal, que terá duração de 30 minutos.",ARTHUR_LIRA,PP,AL
3602180,"Por todo o exposto e nos termos do acordo firmado com os Líderes partidários, não haverá discussão e nem encaminhamento da matéria e não será concedido, por acordo de Lideranças, tempo de Liderança nesta sessão.",ARTHUR_LIRA,PP,AL
3602180,"A Presidência concede permissão de acesso à sessão deliberativa ao Sr. Cleber Lopes, advogado que representa o Deputado Chiquinho Brazão.",ARTHUR_LIRA,PP,AL
3602180,"Concedo a palavra ao Relator da Comissão de Constituição, Justiça e de Cidadania, o Deputado Darci de Matos.",ARTHUR_LIRA,PP,AL
3602180,"Com a palavra, V.Exa.",ARTHUR_LIRA,PP,AL
3602260,"- Sr. Presidente, Srs. Deputados, com a sua permissão, Sr. Presidente, eu vou direto ao voto.",DARCI_DE_MATOS,PSD,SC
3602260,"""A Constituição Federal de 1988, seguindo o padrão das Constituições de países democráticos, estabeleceu um conjunto de garantias aos membros do Congresso Nacional. Convém deixar consignado que o Estatuto dos Congressistas não contempla privilégios vazios, injustificáveis ou odiosos. Trata-se da incoercibilidade pessoal dos Congressistas.",DARCI_DE_MATOS,PSD,SC
3602260,"Subjacentes a essas garantias figuram a indispensável liberdade de atuação e a independência dos Parlamentares no exercício do mandato, sempre em nome de seus representados. É da garantia de uma efetiva soberania popular que se está a tratar, Srs. Deputados.",DARCI_DE_MATOS,PSD,SC
3602260,"Por tais razões, são os Deputados e Senadores invioláveis, civil e penalmente, por quaisquer de suas opiniões, palavras e votos  e, desde a expedição do diploma, não podem ser presos, salvo em flagrante de crime inafiançável.",DARCI_DE_MATOS,PSD,SC
3602260,"Observe-se que a própria Constituição, mesmo tratando de garantias dos Congressistas, admitiu a possibilidade de prisão, desde que atendidos certos requisitos: a flagrância e a inafiançabilidade do crime que ensejou a prisão do Parlamentar. Além disso, Srs. Deputados, a manutenção da prisão exige a manifestação favorável da maioria dos membros da Casa a qual pertence o Parlamentar preso.",DARCI_DE_MATOS,PSD,SC
3602260,"Passamos a analisar o caso em tela. Trata-se do suposto envolvimento de um Parlamentar no cometimento de crimes de extrema gravidade: homicídios qualificados por emboscada. Na verdade, são crimes hediondos, inclusive de repercussão internacional.",DARCI_DE_MATOS,PSD,SC
3602143,"Registre-se, no entanto, que o crime que ensejou a prisão preventiva do Deputado Chiquinho Brazão foi o de obstrução de justiça com o envolvimento de organização criminosa , no intuito de prejudicar a investigação de um crime hediondo.",DARCI_DE_MATOS,PSD,SC
3602143,"A nosso ver, resta claramente configurado o estado de flagrância do crime apontado, seja por sua natureza de permanência, seja pelo fato de que os atos de obstrução continuavam a ser praticados ao longo do tempo.",DARCI_DE_MATOS,PSD,SC
3602143,"Conforme sustenta a representação da autoridade policial, cujas constatações foram acolhidas pelo Supremo, as atividades da organização “estavam em pleno funcionamento, de modo que ainda persiste a periclitação à higidez da instrução criminal”, ou ainda, “até os dias atuais, é possível aferir a movimentação de DOMINGOS, CHIQUINHO e RIVALDO no sentido de criar obstáculos à regular tramitação da elucidação dos fatos que circundam o homicídio de Marielle e Anderson, de modo a sinalizar, de forma cristalina, a perenidade de suas condutas ”.",DARCI_DE_MATOS,PSD,SC
3602143,"Entre os atos praticados para obstruir as investigações figuram, além da não realização de diligências frutíferas — providência esperada de um aparato policial eficiente —, também a desídia na captação e análise das imagens de circuito fechado, que são de fundamental importância na identificação célere dos executores e na elucidação dos crimes. O conjunto de atos de obstrução teve a participação de diversas pessoas, configurando o claro envolvimento de uma organização criminosa.",DARCI_DE_MATOS,PSD,SC
3602143,"No tocante ao requisito da inafiançabilidade, cabe análise acerca da construção jurisprudencial do Supremo, a qual vem sendo aplicada desde 2015, inaugurada no julgamento da AC nº 4.039 Ref-MC/DF, Rel. Ministro Teori Zavascki, 2ª Turma .",DARCI_DE_MATOS,PSD,SC
