"Var1","Freq"
"que traremos",1
"que trata",4
"que tratam",1
"que traz",1
"que tripudiou",1
"que trouxe",1
"que tudo",5
"que um",6
"que uma",2
"que usa",1
"que vai",13
"que valorizá",1
"que vamos",1
"que vão",4
"que vários",1
"que vê",1
"que veio",3
"que vejam",1
"que vem",9
"que vemos",1
"que venho",1
"que vergonha",1
"que vi",1
"que vigoraria",1
"que vir",1
"que vitimou",1
"que você",3
"que vocês",1
"que voltou",1
"que votarei",1
"que votasse",1
"que votou",3
"quebra inclusive",1
"quebrar a",1
"quebrou a",1
"queda da",1
"queimada no",1
"queira pelo",1
"queiroz o",1
"queiroz plantados",1
"quem assassinou",1
"quem botar",1
"quem comete",1
"quem consome",1
"quem decidiu",3
"quem desobedece",1
"quem é",1
"quem esta",1
"quem estiver",1
"quem eu",1
"quem falará",1
"quem foi",3
"quem gosta",1
"quem mandou",1
"quem mora",1
"quem morre",1
"quem não",1
"quem pode",2
"quem puder",1
"quem quer",2
"quem respeita",1
"quem sendo",1
"quem será",1
"quem tem",2
"quem tenho",1
"quem usa",2
"quem vai",1
"quem vive",1
"quem votar",1
"quer cumprir",1
"quer dar",1
"quer de",1
"quer dizer",1
"quer fazer",1
"quer honra",1
"quer pagar",1
"quer passar",1
"quer recebê",1
"quer saber",1
"quer votar",1
"querem a",1
"querem aplausos",1
"querem formar",1
"querem mandar",1
"querem o",1
"querem sujar",1
"querem votar",2
"queremos a",1
"queremos falar",1
"queremos fazer",1
"queremos mostrar",1
"queremos ouvir",1
"queremos que",1
"queremos quebrar",1
"queremos saber",1
"queremos um",2
"querendo fazer",1
"querendo fugir",1
"querendo legislar",1
"querendo salvar",1
"querer acabar",1
"querer orientar",2
"queria a",1
"queria chamar",1
"queria deixar",1
"queria entender",2
"queria fazer",4
"queria lembrar",1
"queria manifestar",1
"queria parabenizar",1
"queria que",3
"queria registrar",2
"queria trazer",1
"queria usar",2
"querida arroio",2
"querida região",1
"querido amigo",1
"querido bibo",1
"querido colega",1
"querido de",1
"querido deputado",2
"querido desculpe",1
"querido estado",1
"querido eu",1
"querido governador",1
"querido márcio",1
"querido pessoa",1
"quero agradecer",2
"quero aproveitar",3
"quero aqui",8
"quero chamar",2
"quero citar",1
"quero cobrar",1
"quero colocar",1
"quero com",1
"quero conceder",3
"quero cumprimentá",1
"quero cumprimentar",4
"quero dar",1
"quero deixar",1
"quero destacar",1
"quero divulgar",1
"quero dizer",12
"quero encerrar",1
"quero falar",3
"quero fazer",7
"quero homenagear",1
"quero lembrar",3
"quero levar",1
"quero mandar",1
"quero mencionar",1
"quero parabenizá",2
"quero parabenizar",7
"quero parafrasear",1
"quero pedir",3
"quero presidente",1
"quero primeiro",1
"quero registrar",6
"quero reiterar",2
"quero rogar",1
"quero saudar",9
"quero só",1
"quero solicitar",1
"quero também",1
"quero testemunhar",1
"quero tratar",1
"quero ver",1
"quesito de",1
"quesito nós",1
"questão com",1
"questão da",5
"questão das",3
"questão de",2
"questão dos",1
"questão histórica",1
"questão não",1
"questão que",1
"questão se",1
"questão uma",1
"questionamento claro",1
"questionamentos a",1
"questionei fiz",1
"questiono o",1
"questões estaduais",1
"questões que",1
"quilombolas movimentos",1
"quilômetros já",1
"quilômetros ou",1
"quilômetros que",1
"quilômetros somente",1
"quilos de",1
"quilos foi",1
"quilos maconha",1
"químicos eletricitários",1
"quintão do",1
"quis fazer",1
"quiser conosco",1
"quiser pessoalmente",1
"quiserem fazer",1
"quórum constante",1
"quórum da",1
"quórum o",1
"quórum robusto",1
"r de",1
"rabicho de",1
"raciocínio a",1
"racionalizar e",1
"racismo a",1
"rádio corredor",1
"rafael simoes",5
"ramos e",1
"raniery paulino",1
"ranking dos",1
"rápida passagem",1
"rapidamente por",1
"rapidinho e",1
"rápido levantamento",1
"rápido possível",2
"rápidos primeiramente",1
"rasgada diretamente",1
"rasgando a",1
"rasgou o",1
"rastrear empresas",1
"ratificada pela",1
"ratinho quero",1
"ratos aliás",1
"ratos cidade",1
"ratos na",1
"razão a",1
"razão aliás",1
"razão de",1
"razão não",1
"razão pois",1
"razão pública",1
"razoabilidade na",1
"razoável que",1
"razões para",1
"razões que",1
"razões são",1
"reações enquanto",1
"reafirmar a",1
"reafirmar o",1
"reagir e",1
"reais bilhões",1
"reais da",1
"reais e",3
"reais esse",1
"reais mas",1
"reais nesse",1
"reais o",1
"reais para",1
"reais por",2
"reais quase",1
"reais será",1
"reajuste anual",1
"realidade difícil",1
"realidade do",1
"realidade que",1
"realidade vivem",1
"realização de",1
"realizada ainda",1
"realizada daqui",1
"realizada mostrou",1
"realizada pelo",1
"realizado hoje",1
"realizado o",1
"realizado para",1
"realizado por",1
"realizados para",1
"realizamos audiências",1
"realizando inúmeras",1
"realizando o",1
"realmente ele",1
"realmente estamos",1
"realmente formam",1
"realmente muito",1
"realmente o",1
"realmente seguirá",1
"realmente tem",1
"realmente um",1
"realocação profissional",1
"rebouças um",1
"recado àqueles",1
"recado aqui",1
"recado de",1
"recairão sobre",1
"receba a",1
"recebe a",1
"recebê las",2
"recebemos aqui",1
"recebemos hoje",1
"receber aqui",1
"receber ótimas",1
"receberam milhões",1
"recebida da",1
"receita federal",1
"recente história",1
"recente para",1
"recesso branco",1
"recíproca tem",1
"recomendou muito",1
"recompor um",1
"recomposição orçamentária",1
"reconhece o",1
"reconhecer a",2
"reconheceu que",1
"reconhecida pela",1
"reconhecido do",1
"reconhecido em",1
"reconhecido não",2
"reconhecimento da",1
"reconhecimento nosso",1
"reconheço tendo",1
"recorde histórico",1
"recorde nas",1
"recorreu no",1
"recreio dos",1
"recrutando informantes",1
"recuperar salários",1
"recursos com",1
"recursos da",1
"recursos de",2
"recursos do",2
"recursos para",1
"redação do",1
"rede eu",1
"rede na",1
"rede não",1
"rede orienta",2
"rede os",1
"rede social",1
"rede sustentabilidade",1
"rede tem",1
"redes de",1
"redes sociais",1
"redima que",1
"redimir deputado",1
"redor de",1
"redução da",1
"reduzir o",1
"reduzir os",1
"reeleger agora",1
"ref mc",1
"refém de",1
"refere ao",1
"refere o",1
"referência a",1
"referência e",1
"referência para",1
"referência quando",1
"referendada à",1
"referendada por",1
"referendar a",1
"referente à",1
"refinanciamento de",1
"refiro à",1
"reforçadas porque",1
"reforço a",1
"reforma agrária",5
"reforma da",1
"reformular e",1
"região da",1
"região de",1
"região do",1
"região metropolitana",1
"região norte",1
"região que",1
"região se",1
"região sul",2
"regimentais nós",1
"regimento interno",2
"regimento seja",1
"reginaldo é",1
"reginaldo no",1
"reginaldo que",1
"registamos a",1
"registra na",1
"registra o",1
"registrado aqui",1
"registrado nos",1
"registrado um",1
"registrando também",1
"registrar a",3
"registrar aqui",2
"registrar com",1
"registrar e",1
"registrar neste",1
"registrar o",1
"registrar que",2
"registre a",1
"registre se",1
"registrem seus",1
"registro a",1
"registro deste",1
"registro e",1
"registro importante",1
"registros rápidos",1
"regra do",1
"regra mas",1
"regrar e",1
"regrar isso",1
"regras de",1
"regras mudam",1
"regras penais",1
"regressiva vai",1
"regulado são",1
"regulamentar isso",1
"regular tramitação",1
"regularização e",1
"regularização fundiária",3
"regularizar esses",1
"reimont do",1
"reimont primeiro",1
"reimont que",1
"reimont também",1
"reimont tem",1
"reinhold stephanes",3
"reis receba",1
"reiterado por",1
"reiterar aqui",2
"reitero aqui",1
"reivindicação justa",1
"rejeição traumas",1
"rel ministro",1
"relação a",1
"relação à",4
"relação criminosa",1
"relação entre",1
"relação estão",1
"relação possível",1
"relação promíscua",1
"relação que",1
"relacionado à",1
"relacionado com",1
"relações criminosas",1
"relações que",1
"relatar e",1
"relatar esse",1
"relatar este",1
"relativa a",1
"relator alexandre_de_moraes",1
"relator da",3
"relator darci",1
"relator deste",1
"relator o",1
"relatoria e",1
"relatório a",1
"relatório da",1
"relatório de",1
"relatório fico",1
"relatório final",1
"relaxar a",1
"relevante ao",1
"religiosa não",1
"rememoradas para",1
"remeteu essa",1
"renato casagrande",1
"renda desde",1
"renda e",4
"renda em",1
"renda enfim",1
"renda eu",1
"renda melhorar",1
"renda no",1
"renda por",1
"renda que",1
"renegociar suas",1
"renovo o",1
"reparação e",1
"repercussão da",1
"repercussão internacional",1
"repercutido principalmente",1
"repetimos que",1
"repetir o",1
"repito são",1
"repor essa",1
"represa billings",2
"representa a",1
"representa esse",1
"representa muito",1
"representa na",1
"representa o",8
"representa tão",1
"representação da",1
"representação nesta",1
"representação popular",1
"representação que",1
"representado aqui",1
"representado no",1
"representado pelo",3
"representados é",1
"representados eu",1
"representam a",1
"representando a",1
"representando o",1
"representante a",1
"representante aqui",3
"representante da",1
"representante eleito",1
"representantes da",1
"representantes eleitos",1
"representantes estejam",1
"representar a",2
"representar o",1
"representará apenas",1
"representatividade política",1
"representava os",1
"representou o",1
"república e",1
"república federativa",1
"república o",1
"república para",1
"república uma",1
"republicanos psd",1
"repudiamos esse",1
"repúdio a",1
"repúdio com",1
"repúdio por",1
"requerente inclusive",1
"requerente o",1
"requerimento de",1
"requisito da",2
"requisitos a",1
"requisitos constitucionais",1
"requisitos da",1
"requisitos para",1
"resgatadas essas",1
"resgatar lá",1
"resgate e",1
"residem constroem",1
"residência presidencial",1
"residência rural",1
"resiliência como",1
"resiliente continuemos",1
"resolução ao",1
"resolução basicamente",1
"resolução do",2
"resolução em",1
"resolução isso",1
"resolução na",1
"resolução não",1
"resolução praticamente",1
"resolução que",1
"resoluções do",1
"resoluções excluem",1
"resoluções vêm",1
"resolva isso",1
"resolver uma",1
"respectivamente a",1
"respectivamente de",1
"respeita a",2
"respeitada especialmente",1
"respeitado de",1
"respeitado pelos",1
"respeitado por",1
"respeitados acolhidos",1
"respeitados muito",1
"respeitamos a",1
"respeitamos depois",1
"respeitando a",3
"respeitando os",1
"respeitar a",6
"respeitar os",1
"respeitável construção",1
"respeitem um",1
"respeito a",2
"respeito à",5
"respeito ao",2
"respeito aos",2
"respeito às",2
"respeito com",1
"respeito daquele",1
"respeito de",2
"respeito e",2
"respeito hoje",1
"respeito o",1
"respeito que",3
"respeitoso mais",2
"responda o",1
"respondem a",1
"responder ao",1
"responder para",1
"respondidos não",1
"respondo absolutamente",1
"responsabilidade a",1
"responsabilidade de",1
"responsabilidade do",3
"responsabilidade dos",1
"responsabilidade e",2
"responsabilidade mais",1
"responsabilidade nós",1
"responsabilidade que",1
"responsabilizados e",1
"responsáveis independente",1
"responsáveis pelo",1
"responsáveis sejam",1
"responsável pelo",1
"resposta desse",1
"resposta diferente",1
"resposta há",1
"resposta o",1
"resposta para",2
"resposta por",1
"resposta que",4
"ressaltar que",1
"ressalva do",1
"resta claramente",1
"restam quero",1
"restam sr",1
"restrições orçamentárias",1
"resultado agora",1
"resultado da",2
"resultado de",1
"resultado feito",1
"resultado muito",1
"resultado por",1
"resultou em",1
"retirados desses",1
"retirando a",1
"retirar a",1
"retomada deste",1
"retomada do",2
"retomada não",1
"retomada porque",1
"retomar o",1
"retomou todas",1
"retornar ao",1
"retornar aqui",1
"retornar essa",1
"retornava da",1
"retrata a",1
"retrógrados que",1
"reunia se",1
"reunião de",2
"reunião do",1
"reunião dos",1
"reunião não",1
"reunião que",2
"reunidos nesta",1
"reunindo em",1
"reuniu se",1
"reurb lançou",1
"réus por",1
"revelação da",1
"revelando o",1
"revertida para",1
"revisar o",1
"revogação da",1
"revogação dessa",1
"revogada e",1
"revogar isso",1
"revogou a",1
"revolta e",1
"reza a",3
"reza isso",1
"reza o",1
"ribeira do",1
"ricaço dono",1
"ricardo maia",3
"ricardo nunes",1
"rico em",1
"rico no",1
"rifle e",1
"rigoni foi",1
"rincões do",2
"rio doce",1
"rio grande",2
"rio niterói",1
"rio subindo",1
"rio vaza",1
"rio_de_janeiro a",4
"rio_de_janeiro antes",1
"rio_de_janeiro aos",1
"rio_de_janeiro apaixonei",1
"rio_de_janeiro clodoaldo",1
"rio_de_janeiro com",5
"rio_de_janeiro dos",1
"rio_de_janeiro e",5
"rio_de_janeiro é",1
"rio_de_janeiro em",2
"rio_de_janeiro essa",1
"rio_de_janeiro girava",1
"rio_de_janeiro há",1
"rio_de_janeiro imenso",1
"rio_de_janeiro já",1
"rio_de_janeiro lembrou",1
"rio_de_janeiro mas",1
"rio_de_janeiro no",3
"rio_de_janeiro nós",1
"rio_de_janeiro o",1
"rio_de_janeiro para",1
"rio_de_janeiro pede",1
"rio_de_janeiro portanto",1
"rio_de_janeiro precisa",1
"rio_de_janeiro que",3
"rio_de_janeiro são",1
"rio_de_janeiro se",1
"rio_de_janeiro simboliza",1
"rio_de_janeiro tem",2
"rio_grande_do_norte atendendo",1
"rio_grande_do_norte com",2
"rio_grande_do_norte é",1
"rio_grande_do_norte então",1
"rio_grande_do_norte há",1
"rio_grande_do_norte não",1
"rio_grande_do_norte no",1
"rio_grande_do_norte nós",1
"rio_grande_do_sul agora",1
"rio_grande_do_sul cidade",1
"rio_grande_do_sul com",2
"rio_grande_do_sul e",2
"rio_grande_do_sul então",1
"rio_grande_do_sul eu",1
"rio_grande_do_sul há",1
"rio_grande_do_sul leonardo",1
"rio_grande_do_sul mais",1
"rio_grande_do_sul mas",1
"rio_grande_do_sul nesta",1
"rio_grande_do_sul nós",1
"rio_grande_do_sul parabéns",1
"rio_grande_do_sul sem",1
"rio_grande_do_sul tem",1
"rio_grande_do_sul teve",1
"riqueza do",1
"riquezas e",1
"riquezas respeitando",1
"risco à",2
"risco de",2
"risco para",1
"riscos escolhidos",1
"riso duarte",1
"rito de",1
"rito e",1
"rito que",1
"ritualmente à",1
"rivaldo barbosa",2
"rivaldo no",1
"rj nos",1
"rj ratificada",1
"roberto monteiro",2
"robusto porque",1
"rocha do",1
"roda viva",1
"rodeia como",1
"rodovia completamente",1
"rodovia no",1
"rodoviária estadual",1
"rodoviária federal",1
"rodoviária sem",1
"rodoviários são",1
"rodovias br",1
"rodovias federais",1
"rodovias lá",1
"rodovias não",1
"rodovias o",1
"rodrigo de",1
"rodrigo mocellin",1
"rodrigues na",1
"rodrigues que",1
"rodrigues vem",1
"rogar especial",1
"rogério correia",4
"rondônia e",1
"rondônia nós",1
"rondônia onde",1
"ronnie lessa",3
"roraima a",1
"rota de",1
"rota e",1
"rouanet ganhou",1
"roubos do",1
"rua da",1
"rua protestei",1
"ruais e",1
"ruas alagadas",1
"ruas com",1
"ruas pelas",1
"rui costa",5
"ruim da",1
"ruim que",1
"rumo da",1
"rurais e",4
"rurais é",1
"rurais muitas",1
"rural com",1
"rural dar",1
"rural do",1
"rural e",15
"rural é",1
"rural ele",1
"rural em",2
"rural espalhadas",1
"rural para",2
"rural paralisado",1
"rural que",2
"russo é",1
"sabe a",1
"sabe aqui",1
"sabe contar",1
"sabe é",1
"sabe muito",1
"sabe o",7
"sabe que",4
"sabedoria possa",1
"sabem aqui",1
"sabem está",1
"sabem mas",1
"sabem o",1
"sabem por",1
"sabem que",1
"sabemos a",1
"sabemos da",1
"sabemos que",4
"sabemos quem",1
"sabendo do",1
"sabendo que",1
"saber a",1
"saber o",1
"saber quais",1
"saber qual",1
"saber que",1
"saber quem",1
"saber respeitar",2
"saber se",3
"sabiam que",1
"sacrifício do",1
"safra do",1
"safra que",1
"safras prejudicadas",1
"sai do",1
"saibam que",1
"saída para",1
"saidinha para",2
"saindo e",1
"sair da",2
"sair daqui",1
"sair do",1
"sair é",1
"sair para",2
"sair porque",1
"saíram ainda",1
"saísse da",1
"saísse do",1
"saiu hoje",1
"salarial aos",1
"salarial de",1
"salário deve",1
"salário mínimo",1
"salários minimamente",1
"salários mínimos",3
"saltz o",1
"salva vidas",1
"salvador até",1
"salvador com",1
"salvador continua",1
"salvador e",1
"salvador é",1
"salvador que",1
"salvador tem",1
"salvar a",2
"salve se",1
"salvo aqueles",1
"salvo em",3
"sancioná lo",1
"sangue de",1
"santa catarina",14
"santa maria",1
"santana a",4
"santana além",1
"santana que",1
"santiago e",2
"santo a",1
"santo além",1
"santo estado",1
"santo nós",1
"santo por",1
"são a",1
"são abertas",1
"são absolutos",1
"são acusados",1
"são amantes",1
"são amigos",1
"são anos",3
"são as",2
"são aves",1
"são bilhões",1
"são capturados",1
"são colhidos",1
"são considerados",1
"são crimes",1
"são da",1
"são de",2
"são deuses",2
"são diretamente",1
"são dirigidas",1
"são duas",1
"são eleitos",1
"são elementos",1
"são eles",1
"são essas",1
"são exemplos",1
"são exportados",1
"são extremamente",1
"são falsas",1
"são feitos",1
"são frouxas",1
"são hoje",1
"são importantes",3
"são importantíssimos",1
"são intratáveis",1
"são invioláveis",1
"são invisíveis",1
"são josé",1
"são mais",1
"são mil",4
"são milhares",1
"são motivo",1
"são muito",1
"são muitos",3
"são necessárias",1
"são o",3
"são os",7
"são paulo",24
"são pessoas",1
"são prejudicados",1
"são prerrogativas",1
"são programas",1
"são protagonistas",1
"são três",1
"são um",1
"sargento portugal",1
"satisfação dá",1
"satisfação muito",1
"satisfação que",1
"saudação a",1
"saudação aqui",1
"saudação muito",2
"saudar com",1
"saudar e",1
"saudar em",1
"saudar hoje",1
"saudar o",2
"saudar presidente",1
"saudar também",1
"saudar todos",1
"saudáveis reduzir",1
"saúde a",2
"saúde anuncia",1
"saúde atenção",1
"saúde brasileira",1
"saúde da",1
"saúde de",2
"saúde e",1
"saúde em",1
"saúde na",2
"saúde não",1
"saúde porque",1
"saúde que",1
"saúde tendo",1
"saúde toda",1
"saudita ele",1
"saul spinellii",2
"saullo vianna",4
"scaramussa que",1
"schuch do",1
"schuch porém",1
"schuch tem",1
"se a",4
"se à",6
"se abre",1
"se acovardam",1
"se acovardem",1
"se algum",1
"se alonga",1
"se apenas",1
"se aposentar",1
"se apresentar",1
"se apresentou",1
"se articulando",1
"se às",1
"se atingirmos",1
"se basear",1
"se bem",1
"se cala",1
"se calar",1
"se claramente",1
"se colocar",1
"se com",2
"se comprometam",2
"se comunique",1
"se confundem",1
"se considerada",1
"se criada",1
"se curvar",1
"se da",1
"se dá",1
"se dará",1
"se de",8
"se debate",1
"se dedicando",1
"se dependesse",1
"se deram",1
"se deslocou",1
"se deus",1
"se deve",1
"se dirige",4
"se disser",1
"se do",2
"se é",4
"se efetivamente",1
"se ele",1
"se elegeu",2
"se em",1
"se enche",1
"se enfrenta",1
"se entender",1
"se escondem",1
"se espera",1
"se esse",1
"se esta",4
"se está",1
"se este",1
"se estendendo",2
"se eu",4
"se examina",1
"se exauriu",1
"se expressar",1
"se faça",1
"se fala",2
"se falar",1
"se faz",3
"se fazer",2
"se fez",1
"se foi",1
"se for",4
"se fortaleça",1
"se fosse",4
"se houver",1
"se incomodar",1
"se instalando",1
"se justifica",2
"sê la",1
"se leve",1
"se lida",1
"se livrar",1
"se mais",1
"se manifestará",1
"se mantemos",1
"se manter",1
"se matou",1
"se mobilizando",1
"se movimentando",1
"se muito",2
"se multiplicaram",1
"se não",5
"se nem",1
"se no",2
"se nos",1
"se nós",5
"se numa",1
"se o",4
"se ocorresse",1
"se ofende",1
"se omitir",2
"se organiza",1
"se os",1
"se pode",1
"se posicionando",1
"se preocupa",3
"se presidente",1
"se publique",1
"se pune",1
"se que",1
"se quem",1
"se recuperar",1
"se redima",1
"se redimir",1
"se reeleger",1
"se refere",2
"se resolva",1
"se reunindo",1
"se saber",1
"se sobre",1
"se também",1
"se ter",1
"se tiver",1
"se todos",1
"se tornam",1
"se tornando",1
"se tornou",2
"se trata",6
"se uma",1
"se use",1
"se utilizar",1
"se vai",2
"se vamos",1
"se vê",1
"se via",1
"se você",4
"se votar",1
"seag seama",1
"seama nº",1
"sebrae agora",1
"seca teve",1
"secretaria de",1
"secretário da",1
"secretário de",1
"secretário do",2
"secretário e",1
"seculares para",1
"sede do",1
"sede mais",1
"segmento da",2
"segmento do",2
"segmentos de",1
"segue com",1
"segue fazendo",1
"segue lá",1
"segue para",2
"segue rodeia",1
"seguida comissão_de_constituição_e_justiça",1
"seguida e",1
"seguida meu",1
"seguida nós",4
"seguida ouviremos",1
"seguida sei",1
"seguida vamos",1
"seguidas desde",1
"seguido sejam",1
"seguindo a",2
"seguindo o",2
"seguinte aonde",1
"seguinte art",1
"seguinte desde",1
"seguinte há",1
"seguinte muita",1
"seguinte o",1
"seguinte se",1
"seguinte um",2
"seguintes esclarecimentos",1
"seguir a",1
"seguirá e",1
"seguirá para",1
"segunda feira",1
"segundo a",2
"segundo andar",1
"segundo ele",1
"segundo estado",1
"segundo lugar",4
"segundos de",1
"segundos para",1
"segundos por",1
"segundos presidente",1
"segundos que",2
"segurança além",1
"segurança do",2
"segurança é",2
"segurança está",1
"segurança interna",1
"segurança já",1
"segurança nas",2
"segurança para",1
"segurança pública",7
"segurança serão",1
"seguro agrícola",1
"seguro pagaram",1
"seguro para",1
"sei que",2
"sei se",1
"seis mandatos",1
"seis outras",1
"seja abafado",1
"seja aprovado",2
"seja atropelado",1
"seja bem",5
"seja compartilhado",1
"seja condenado",2
"seja criado",1
"seja cumprido",1
"seja dada",1
"seja dinheiro",1
"seja divulgada",5
"seja divulgado",5
"seja em",1
"seja isso",1
"seja julgado",1
"seja lá",1
"seja louvado",1
"seja mil",1
"seja muito",3
"seja no",1
"seja noticiado",1
"seja o",1
"seja pela",1
"seja pelo",1
"seja por",2
"seja positiva",1
"seja preso",1
"seja publicada",1
"seja quatro",1
"seja registrado",1
"seja respeitada",1
"seja respeitado",1
"seja revertida",1
"seja revogada",1
"seja todo",1
"seja transmitido",1
"seja trata",1
"seja um",2
"sejam ampliadas",1
"sejam bem",3
"sejam colocados",1
"sejam donas",1
"sejam felizes",3
"sejam incluídos",1
"sejam os",1
"sejam periurbanos",1
"sejam privativos",1
"sejam punidos",1
"sejam reforçadas",1
"sejam responsabilizados",1
"sejam sensibilizados",1
"sejam todos",1
"sejam urbanos",1
"sejamos os",1
"sem a",1
"sem almoço",2
"sem direito",2
"sem dúvida",2
"sem energia",3
"sem exceção",1
"sem garantir",1
"sem influências",1
"sem lei",1
"sem liberdade",2
"sem licitação",1
"sem nenhuma",1
"sem novidade",1
"sem os",1
"sem ouvir",1
"sem policiais",1
"sem policial",1
"sem qualquer",1
"sem que",1
"sem respeitar",1
"sem respeito",1
"sem resposta",1
"sem sombra",1
"sem terra",2
"sem teto",2
"sem transparência",1
"sem uma",1
"semana a",1
"semana agora",1
"semana aqui",1
"semana no",1
"semana o",1
"semana ouvi",1
"semana passada",1
"semana quero",1
"semana tivemos",1
"semanas de",1
"semelhantes àqueles",1
"sementes de",1
"sempre amigo",1
"sempre aqui",1
"sempre bom",1
"sempre conduza",1
"sempre e",1
"sempre elevando",1
"sempre em",2
"sempre esperou",1
"sempre estaremos",1
"sempre fala",1
"sempre influenciam",1
"sempre muita",1
"sempre muito",1
"sempre nesse",1
"sempre parceira",1
"sempre pensar",1
"sempre que",1
"sempre respeitamos",1
"sempre segurança",1
"sempre sobre",1
"sempre uma",2
"sempre valerá",1
"sena madureira",1
"senado a",1
"senado de",1
"senado deveria",1
"senado e",1
"senado federal",1
"senado isso",1
"senador eu",1
"senador flávio",1
"senador pode",1
"senadores invioláveis",1
"senadores são",1
"senão em",3
"senão vamos",1
"sendo acusadas",1
"sendo acusado",2
"sendo aplicada",1
"sendo autistas",1
"sendo censurados",3
"sendo cobrados",1
"sendo cometido",1
"sendo confirmada",1
"sendo desrespeitado",1
"sendo enfrentado",1
"sendo feita",1
"sendo feito",2
"sendo injustiçado",1
"sendo jogados",1
"sendo mães",1
"sendo parlamentar",2
"sendo praticada",1
"sendo preservados",1
"sendo projetado",1
"sendo responsáveis",1
"sendo retirados",1
"senhor contador",1
"senhor elon",1
"senhor está",1
"senhor fez",2
"senhor foi",1
"senhor nosso",1
"senhor possa",1
"senhor que",1
"senhor sabe",1
"senhora cita",1
"senhora continue",1
"senhoras deputadas",2
"senhoras e",3
"senhores deputados",2
"senhores e",1
"senhores eu",1
"senhores o",1
"senhores parlamentares",1
"senhores seguindo",1
"senhores têm",1
"sensibilidade ao",1
"sensibilidade e",1
"sensibilizados por",1
"sensível aos",1
"sentenças de",1
"sentido de",4
"sentido em",1
"sentido eu",1
"sentido há",1
"sentido nós",1
"sentido porque",1
"sentido presidente",1
"sentido tenho",1
"sentimento de",2
"sentimento e",1
"sentimentos a",1
"sepetiba temos",1
"sepulturas mais",1
"sepulturas novas",1
"sequência à",1
"sequência do",1
"sequência os",1
"sequer efeito",1
"sequer enviou",1
"sequer quero",1
"ser a",4
"ser abafada",1
"ser afastada",1
"ser apresentadas",1
"ser aprovado",1
"ser assim",1
"ser atendidas",1
"ser calado",1
"ser censurados",1
"ser colocada",1
"ser colocado",1
"ser compreendido",2
"ser comunicada",1
"ser corrigida",1
"ser criticada",1
"ser cuidados",1
"ser da",1
"ser de",2
"ser direcionada",1
"ser ditas",1
"ser eleger",1
"ser eles",1
"ser elogiada",1
"ser esquecida",1
"ser executado",1
"ser explorada",1
"ser exposto",1
"ser feita",1
"ser feito",3
"ser guardiã",1
"ser importados",1
"ser inafiançável",1
"ser levado",1
"ser limpo",1
"ser livre",1
"ser manchado",1
"ser modelo",1
"ser muito",1
"ser na",1
"ser nas",1
"ser no",1
"ser o",3
"ser operacionalizados",1
"ser praticados",1
"ser preservadas",1
"ser presidido",1
"ser preso",13
"ser presos",2
"ser prestar",1
"ser prioridade",1
"ser protegidas",1
"ser punido",1
"ser que",1
"ser realizada",1
"ser realizado",1
"ser reconhecido",1
"ser relator",1
"ser respeitado",1
"ser seguido",1
"ser silvestre",1
"ser sim",1
"ser situação",2
"ser soltas",1
"ser solto",3
"ser tomadas",1
"ser tratado",1
"ser um",6
"ser uma",1
"ser usado",1
"ser vamos",1
"ser vendida",1
"ser verdadeira",1
"ser vítimas",1
"ser vivermos",1
"ser votado",1
"será a",3
"será aberta",1
"será aberto",1
"será atendido",1
"será breve",1
"será cassado",1
"será concedida",1
"será concedido",1
"será construída",1
"será construído",1
"será contemplado",1
"será divulgado",11
"será fazer",1
"será franqueada",1
"será hoje",1
"será iniciada",1
"será julgado",1
"será logo",1
"será muito",1
"será necessário",1
"será o",3
"será praticado",1
"será que",1
"será realizada",1
"será realizado",1
"será taxado",1
"será totalmente",1
"será tratado",1
"será um",1
"serão ali",1
"serão construídas",1
"serão gerados",3
"serão mais",1
"serão meus",1
"serão mil",2
"serão necessários",1
"serão ofertadas",1
"serão sempre",1
"serão unidades",1
"serão vocês",1
"serem divulgados",1
"serem domesticados",1
"serem mandantes",1
"serem respondidos",1
"serenidade a",1
"seres intocáveis",1
"sergipe joão",1
"seria absoluta",1
"seria impossível",1
"seria preso",1
"seria um",1
"séria uma",1
"seriam punidos",1
"seriamente ameaçado",1
"seriamente aqui",1
"série de",2
"seriedade e",1
"seriedade o",1
"seriedade porque",1
"seriedade profunda",1
"sério como",1
"sério e",1
"sério não",1
"sério nesta",1
"sério um",1
"seríssima da",1
"seríssimo de",1
"serra do",1
"serra para",1
"sertão cidade",1
"sertão da",1
"sertão para",1
"serve de",1
"servente vai",1
"serviço à",1
"serviço ao",1
"serviço é",1
"serviço fundamental",1
"serviço prestado",1
"serviço público",8
"serviço relevante",1
"serviço rodovia",1
"serviço um",1
"serviços de",1
"serviços públicos",2
"serviços que",1
"serviços tão",1
"servidor e",1
"servidora correta",1
"servidoras e",1
"servidores afinal",1
"servidores antigos",2
"servidores como",1
"servidores da",1
"servidores das",2
"servidores de",1
"servidores desses",1
"servidores do",1
"servidores dos",1
"servidores estaduais",1
"servidores municipais",1
"servidores não",1
"servidores públicos",11
"servidores que",3
"servindo como",1
"servindo esta",1
"servir a",1
"servir de",1
"servir é",1
"sessão a",1
"sessão anterior",1
"sessão aqui",1
"sessão da",1
"sessão de",2
"sessão deliberativa",2
"sessão fico",1
"sessão por",1
"sessão presidida",1
"sessões aqui",1
"sétimo mas",1
"setor de",1
"setor leiteiro",2
